index,recipe_name,recipe_pic,ingredients_n_preparation
100000,Teriyaki Beef with Sunomono Salad,https://www.uwajimaya.com/static/ee_images/made/a18db6a564d09063/TeriyakiBeefwithSunomonoSalad_667_400_90.jpg,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""423078a0-f96d-4289-9724-80a44e2b5153"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""a0e1c59c-7110-4192-928b-ef3467323866"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""34bf77a1-7a78-4813-b4da-79acf41f17d5"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""2a75121b-bdf8-4abb-a166-5ee33d4f3a68"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""cfe110bd-115c-4aea-8f13-7d59283922bb"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""028ce27c-2a86-49dc-a188-aab00e8018df"")>]"
100000,Kona Kitchen’s Yuji Okumoto’s Mochiko Chicken,https://www.uwajimaya.com/static/ee_images/made/a18db6a564d09063/MochikoChicken_612_400_90.jpg,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""c6fe337b-8f8f-49a7-8203-03072577221e"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""fcf58522-0b0e-4c83-bbcb-3f9d5d35832e"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""361b0cd9-4c1f-4592-b581-a9a3875638ce"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""b219cead-692b-402a-8cfe-9dceb77c859a"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""7475f5f6-94d6-493f-9d97-1302a114f245"")>]"
100000,Black Cod or Salmon Kasuzuke,https://www.uwajimaya.com/static/ee_images/made/a18db6a564d09063/SEA-KasuBlkCod1lr_576_400_90.jpg,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""b8196efd-7bc4-4d78-92a5-6a645ea691af"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""07843493-fda5-4bdc-8077-663dd4745dce"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""c1dc2059-6f63-4eb6-a95a-145dccfce88e"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""e4660078-6887-46e0-8a19-f6f7e5250d34"")>]"
100000,Crab & Pork Shao Mai,https://www.uwajimaya.com/static/ee_images/made/a18db6a564d09063/CrabPorkShaoMai_667_400_90.jpg,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""fc6e7d6f-bcbc-4eef-959c-75fb4ecbca98"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""cd54bd9a-b75e-42c5-adec-f72c6efecf5d"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""4b4fb83a-e35f-498d-8bf8-ceb3f6c313a0"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""ba1e9a0d-acf4-43ef-9d0b-ca391e4a2d3b"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""c650ff4f-f37a-488e-8d38-0fb8b195c1e4"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""83335637-3727-4e7b-bc85-9541a3ba5262"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""a912648b-6da9-45ec-ada2-36b58c1971de"")>]"
100000,Pho Beef Noodle Soup,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""906e9c26-9602-409d-b142-61884935a56d"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""4c728589-9721-4c54-a448-88fe82dd05e6"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""00f5a1cb-7c2e-4adf-93d5-0f487f711c50"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""07e189b8-86af-4ae8-82c2-801f2f55bc2e"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""920d8ae9-0b04-45eb-92fe-54828a168292"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""be374c8c-332b-4add-82fa-ffac4fd999cd"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""307474fc-41d5-4a34-b42c-e92bc8d69408"")>]"
100000,Chicken Adobo,https://www.uwajimaya.com/static/ee_images/made/af128afdcd134865/Chicken_Adobo_526_400_90.jpg,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""69380f7f-5a12-4569-9381-a92b3ec01d30"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""1c8693c4-ddc3-407e-aaf4-72cf7e484a6f"")>]"
100000,Bulgogi (Korean Barbecued Beef),,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""aeb00c0d-deaf-4c60-a6f3-f67dd71988d6"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""083bd7b7-a4bb-4ef0-88b7-0bb2d9aafc70"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""4f4922ac-3b18-444b-8d88-08e2157768ab"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""4190f82c-1b12-4d26-8d4c-d49a960c4bac"")>]"
100000,Lau Lau,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""2252ada0-4abd-4b98-8041-be732b8b372e"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""7a5a59ca-6903-4864-a830-c00b9256b696"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""0a226aa2-5c18-4b60-b7ea-9671c6e1d97b"")>]"
100000,Sushi Rice,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""55b91ba5-8c6a-4917-82d9-112eeb587943"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""30bb8c4e-39f2-4146-a325-0da44aeee86f"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""1f37d7ca-978b-426a-91b6-e19b92609800"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""54fcd558-9187-451c-8990-430d6a059de1"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""2e81aaaf-5820-41f5-abb4-997ce8e7952b"")>]"
100000,Phad Thai with Chicken,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""911e47d7-95a4-418e-b29a-df1c4fa420a1"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""eaac5f9a-4135-4bd1-a6d5-c485caedf788"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""a5fe62fd-db93-4453-b91f-457cf7136dd9"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""f978938d-e6ba-4ea2-82f6-fcc8c4c026cc"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""17067b33-cc78-475b-a96c-0a09b7151efe"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""c58a35aa-3e0b-47a8-a34a-c3e7e8edd770"")>]"
100000,Somen Salad,https://www.uwajimaya.com/static/ee_images/made/af128afdcd134865/Somen_Salad_1_533_400_90.jpg,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""b2889ef6-97a4-400a-b68e-be2de4790ab4"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""288cda97-e1b0-41bc-8fad-dfef04b1bd7d"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""53f2f4ec-2d25-4fa3-a50c-8e68b8e933d0"")>]"
100000,Tropical Mango Pastry Cream,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""22a7a011-9fcb-4419-bf1b-3525a4dd31a2"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""fa6fab47-2340-41c2-b71c-b24023342ee9"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""a03721ca-fc1b-4896-8d0b-856a36aa6846"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""5d8d8f79-357a-4639-b020-9693cb30b17e"")>]"
100000,Almond Chiffon Cake,https://www.uwajimaya.com/static/ee_images/made/a18db6a564d09063/AlmondChiffon_585_400_90.jpg,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""c9f846bf-1b3d-4073-ab8c-4117213c5804"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""f970442c-3ce5-496a-aa76-6a661d16c71e"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""8a9952c5-17b5-4f53-a0f6-89a8f71cef30"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""914a5fd4-5f98-4048-9dcc-34efe637e765"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""aba6fcbd-130c-4224-b2d7-9a816c21595f"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""16af36a2-577d-454c-a20b-165191786819"")>]"
100000,Stir Fry Chicken,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""3873402e-489a-46ef-92c6-e56482e7c808"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""bc0e27fa-9530-41ba-a84e-515624731682"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""5276177b-66f5-4b46-a6e9-31a6223b5b07"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""3a30b33b-a6de-45f2-b054-f13e090fb97c"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""a7b866fa-a973-4f68-853a-9b9024808fff"")>]"
100000,Fresh Spring Rolls with Pork and Shrimp,https://www.uwajimaya.com/static/ee_images/made/a18db6a564d09063/SpringRolls_612_400_90.jpg,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""e0d38663-37e7-452f-91de-b689b0161fb9"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""8fb9817b-a4ea-4ed5-a77b-258e9787cebb"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""b5a01301-87f0-4966-b04e-33f86540135f"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""669b8c51-36e5-4c01-9a6b-afc06c3d5202"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""5ad2c6dc-be8f-428e-86bf-c9915d6b3b36"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""70de39cc-7d6d-4f38-ae57-3a148e72e004"")>]"
100000,Grilled Rare Albacore with Ocean Salad & Wonton Crisps,https://www.uwajimaya.com/static/ee_images/made/a18db6a564d09063/GrilledAlbacoreWontonCrisps_667_400_90.jpg,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""893236a3-5969-4766-aba2-8ea9d919bd98"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""deec15c9-4637-42d2-8fb0-a197dcb5caca"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""59bc0f9c-4d42-4c93-990f-baebf6213202"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""d3d7d415-8ab9-4c88-b893-03f08d46d150"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""9262f0ad-ebfc-4f14-9c9f-b023c8fda018"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""7e033e98-a87e-4e01-a0f4-ab170b43316f"")>]"
100000,Mom & Aunty Ann’s Kauai-Style Portuguese Sweet Rolls,https://www.uwajimaya.com/static/ee_images/made/a18db6a564d09063/SweetBread_667_400_90.jpg,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""d12c2827-5f79-49a9-aa42-c7bd2d32f1c9"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""c7d34a2e-fe73-42e4-a422-b0225775efcf"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""5565bb14-6a45-49c1-b94a-34508d253f56"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""0eb6e379-9ca2-4857-bcd8-776f2da67c50"")>]"
100000,Sausage Aliens,https://www.uwajimaya.com/static/ee_images/made/a18db6a564d09063/sausage_aliens_752_393_90.jpg,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""13dc9c72-56e7-4c6c-9fe4-13da5243215d"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""137197ae-953e-4842-9eec-44527e487731"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""9ff872e8-e61b-45d1-ba35-1fa5beb2a51a"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""c3048644-33bc-4db6-a8e1-3449550cfa2c"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""e6cd282c-a520-4a49-be57-9d02d7f7e58f"")>]"
100000,Miso Soup,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""c53d6632-b1a9-4287-b1c8-3d4c13813782"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""3a37cc8b-0840-4bf2-a642-18c2cbd41f43"")>]"
100000,Ahi Tuna Sushi with Citriburst Finger Limes,https://www.uwajimaya.com/static/ee_images/made/a18db6a564d09063/Tuna_Sushi_w_Finger_Limes_8529_667_400_90.jpg,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""537834ff-6c53-4d2d-9ffd-007b18efe748"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""53e99470-592d-4978-84e4-dc1b68d38149"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""105abb67-d47f-4bad-8e9c-71edef474534"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""5f7201e6-ccee-461d-957f-7b714004c10b"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""083a7f6e-9ca4-44e6-93b2-9e6f4b466a2c"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""9cf50c4d-b6d6-4839-9783-0f803d9b2429"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""bffe6bfc-af6c-449d-a880-2eeeba88c665"")>]"
100000,Salmon with Bok Choy in Parchment Paper,https://www.uwajimaya.com/static/ee_images/made/a18db6a564d09063/Baked_Salmon_w_Finger_Limes_8562_667_400_90.jpg,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""e56553cc-b92b-4786-8f46-91ca49f05b2d"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""8b80d725-f58e-421f-b3cd-e24b3195dec8"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""6c3804b4-6f6b-485c-912e-ac8a92235783"")>]"
100000,Chicken Donburi,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""e61cbdc7-b709-494d-92e5-fb3bd317b460"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""0628a4d8-82a8-4d1c-aa34-b281d25f038c"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""6005bd93-4f99-4ff9-9c03-5a80ee434f07"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""1e7c7e26-7d9e-4fe9-ab5e-e66369472b1c"")>]"
100000,Black Bean Sauce with Vegetables,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""1fae4294-bdb4-47a6-b130-8fa80f66caea"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""a98720e1-507e-4bf6-9112-110abd643be2"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""237c80a1-d5a5-440c-9903-2c9a7a6f7df3"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""4cbc3a6e-6f13-4e1d-a958-66d3facf4c79"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""df7fdc16-8eb5-4139-9b31-24c0fea10a33"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""b70c6f56-ce0d-4ef5-951c-8271a7a33101"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""f0c88a92-9f03-4d22-9649-ca3f0d3faf6b"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""22e4d2a9-c7b9-4422-ad59-a0b6a61c5eee"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""78be6d6b-2c58-465f-b143-f795824d65a7"")>]"
100000,Barbecued Pork,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""7b2c5563-d1bc-4c93-b1d0-be3f692847c9"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""fcf2ddf4-8bd3-4b07-ad3d-7bd93e288d62"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""fffec63b-0a13-4204-8338-3927ce48558d"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""231e0c01-351b-4be7-96d2-8a24eeb93f5f"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""0f20ba27-44fa-44c7-ae6b-29622910f0b1"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""3edb3c37-24af-4feb-af0d-48285c8fc6da"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""7bd5112b-4501-4b8f-b223-02bfed12b73e"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""edc4bb31-675b-4db4-81b7-797aa8b6f978"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""b2e90ed4-33d1-4ba5-90d1-a8c7e30c5b33"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""9e422b5a-4b78-4bbd-b703-6e98168ee078"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""baa64cff-19cb-4c86-8677-cf1eb7914c05"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""93be6386-9722-49b4-969c-a5466296e5bb"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""c46d3747-fe17-463e-8837-46f740596c1a"")>]"
100000,Almond Float,https://www.uwajimaya.com/static/ee_images/made/af128afdcd134865/Almond_Float_533_400_90.jpg,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""320d65a1-4a01-41b5-ba62-c65aca4ea68c"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""3947aa1b-f3c5-4506-a944-c1d675ba2506"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""d27b2943-9c66-4ecf-a518-bfe3c3d9d2c1"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""d71bbf41-d26b-4639-abec-1f2ce05d82c2"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""d9a08231-a45f-4ace-9b10-1992bb3bf0a2"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""b81621e2-206c-401b-8e24-69a3e33509d4"")>]"
100000,Tempura Dipping Sauce,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""e7a770d9-a0f9-4dd0-b63b-1754341850c0"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""247ba9ff-03a0-4b54-8733-c481e5aea17d"")>]"
